$Combined Quabbin Quinapoxet Trout Flow,
1364,11.8507569665705
1365,13.4845497073829
1366,13.4800354378784
1367,13.5989040998858
1368,13.8481720458587
1369,13.7191359082914
1370,13.6582086034418
1371,13.6117314168009
1372,13.638707472865
1373,13.6662014588054
1374,11.5030895176952
1375,10.0256496525154
1376,10.0739922875721
1377,10.1503571200312
1378,10.2387477123664
1379,10.2874552528738
1380,10.2270337323545
1381,10.1726389775465
1382,10.1193057480543
1383,10.1211630976691
1384,4.16516740970991
1385,0.352679398597907
1386,0.315585814601148
1387,0.275639750227025
1388,0.341846450425507
1389,0.711119055435533
1390,0.557483691873822
1391,0.433676195573322
1392,0.429478945599626
1393,0.447336848985851
1394,5.89355388579981
1395,0.27761842161055
1396,0.261078454560736
1397,0.24223987513103
1398,1.08976780724902
1399,3.59005096921142
1400,2.77485187291029
1401,7.53267646677299
1402,13.5949354617032
1403,13.2846653120092
1404,13.0883485134988
1405,12.9675409834239
1406,12.8649343940435
1407,12.8101388670224
1408,12.8877363054736
1409,13.0048631445641
1410,12.9667620991242
1411,12.8880931761808
1412,12.8409307123506
1413,12.8798922354864
1414,6.4901830909376
1415,0.597316908992763
1416,0.589504974262933
1417,0.553558114094637
1418,0.507856140721188
1419,0.502767141137035
1420,0.496640537059264
1421,0.470547812980054
1422,0.526757861801591
1423,0.512819322993991
1424,0.473012900302466
1425,0.438004621743854
1426,8.48883209181177
1427,12.6940990905642
1428,12.6727376229914
1429,12.6311981562502
1430,12.472089896833
1431,12.5923071348853
1432,12.6230614860706
1433,12.6819101529235
1434,12.770736156065
1435,12.7775443662998
1436,12.6779377341173
1437,12.6524927361965
1438,12.7232038604992
1439,12.7552781971158
1440,5.41282094320482
1441,0.797314398487484
1442,0.684351810770465
1443,0.617870953097246
1444,0.564548877561276
1445,0.537418548988449
1446,0.514372623134136
1447,0.548601145022396
1448,1.35148723111258
1449,1.58491290459836
1450,1.23072513506686
1451,1.88369096320553
1452,2.69083076172951
1453,1.86536279820187
1454,1.54919088462535
1455,1.34037686353515
1456,1.15577840330481
1457,1.23713638139531
1458,1.2164235123515
1459,1.067124186131
1460,1.08884165204045
1461,7.90709728509711
1462,13.1169669993264
1463,13.0587669310025
1464,4.98536326207043
1465,6.13535030104202
1466,12.9560666595682
1467,12.9228757421735
1468,12.9111252686361
1469,12.9066839952104
1470,12.8720986026149
1471,12.8890509320194
1472,4.84245460095154
1473,0.773521723590797
1474,1.01338543783244
1475,1.81307211395896
1476,2.06892278156802
1477,1.86408792711185
1478,1.82972116151112
1479,1.72495417365854
1480,1.93306882136063
1481,2.01769843787132
1482,1.96927352935219
1483,1.85015132992942
1484,1.6973493118929
1485,1.69880980234967
1486,6.92017475940485
1487,13.6147211623086
1488,13.5706385043312
1489,13.5302052744514
1490,13.4989445745037
1491,13.6255686789761
1492,15.8525444548431
1493,9.72616723162564
1494,3.57228354555836
1495,2.81160916742671
1496,2.36708806326991
1497,2.09575176991366
1498,1.92872657081885
1499,1.72973989139033
1500,1.61253407601547
1501,1.71739387355142
1502,2.14243154572533
1503,1.99099720846221
1504,1.9913540791694
1505,1.80727752778615
1506,1.64971658644525
1507,1.5544860848031
1508,1.54748691437161
1509,1.43137850554575
1510,1.31277821497007
1511,1.2475990228143
1512,1.50188396388209
1513,1.3259102026799
1514,1.20208888200816
1515,1.19337137329662
1516,1.32331929804614
1517,1.41495429818888
1518,1.36882943885228
1519,2.33164253072184
1520,3.90206003841236
1521,3.47923776056332
1522,3.08169544249517
1523,2.8252960716116
1524,2.66484715698514
1525,2.51026699861319
1526,2.51950641617181
1527,2.53266519830906
1528,2.52614871589611
1529,2.56566428313639
1530,2.48365857888745
1531,2.49451731184218
1532,3.54928305373314
1533,10.9657514511321
1534,10.7278247021652
1535,7.30239403510661
1536,5.90959251519145
1537,4.88630556561565
1538,4.24938649289979
1539,4.32717576391831
1540,4.12394585683194
1541,3.80888998940611
1542,3.50793148572721
1543,3.28969242771165
1544,3.19660315031269
1545,3.27307017458691
1546,3.24389764465482
1547,3.29721972019079
1548,3.40328216036025
1549,3.72495353308297
1550,4.46722130455388
1551,5.32422359087669
1552,7.88875318826071
1553,8.78692957804844
1554,6.35041909496491
1555,5.29957271765257
1556,5.03864547686048
1557,4.90315887213624
1558,4.58129566684621
1559,4.32717576391831
1560,4.43219438639359
1561,4.55082768459725
1562,4.88273685854366
1563,4.99132418809093
1564,6.15723515653495
1565,5.60491269270179
1566,4.8389842768461
1567,4.37449705268786
1568,4.20957385700771
1569,3.73196707154076
1570,3.51132894145874
1571,4.13706541814065
1572,4.13042311841635
1573,3.63699441772188
1574,3.31690935276729
1575,3.15776210365827
1576,3.01718649934987
1577,2.78108953794808
1578,2.45686026821958
1579,2.27275070920834
1580,2.14215505830038
1581,9.39621168761442
1582,14.2358913140175
1583,14.13528095734
1584,14.0501954472382
1585,13.9977191436285
1586,13.964951112197
1587,13.9292491388236
1588,13.8779232959905
1589,14.0416576824361
1590,7.36818732116656
1591,2.47512668954266
1592,2.3166539610195
1593,2.40128357753019
1594,2.08563357280075
1595,1.92307644155907
1596,1.85280203661858
1597,1.77857525947149
1598,9.18498324745442
1599,14.164328007704
1600,13.9859489612348
1601,13.8509058237006
1602,13.8114892793442
1603,6.47758198549957
1604,1.93983693839628
1605,14.0900088707674
1606,11.8421855222081
1607,8.15648776691699
1608,5.71997728383346
1609,4.36768971482367
1610,4.59808320717152
1611,6.64241464992808
1612,5.18507356361965
1613,3.37942968340817
1614,2.6459062150762
1615,2.56117757568158
1616,2.24232816098848
1617,2.06571888681602
1618,1.97717154386141
1619,2.16064010661819
1620,9.74835246629257
1621,8.44986344763673
1622,6.78377818431462
1623,14.6546878372154
1624,17.5712185458586
1625,11.8084789091669
1626,26.2335734526674
1627,19.5474085324099
1628,11.8379566625766
1629,9.15770232150131
1630,8.5117275089684
1631,8.10784617302831
1632,6.52866805254738
1633,5.17671055981736
1634,4.24635406270119
1635,3.56262939686231
1636,3.0694585439911
1637,4.53021052725698
1638,7.24700241151134
1639,7.03521567200041
1640,6.75457739946418
1641,7.54595716889542
1642,7.0861168841292
1643,7.277766696648
1644,8.80153294977156
1645,10.0820354891006
1646,12.229853228529
1647,11.5869731245025
1648,11.1288235112183
1649,10.8767136743923
1650,13.3512288144092
1651,14.9426293962041
1652,12.3827970514558
1653,14.8621510700385
1654,14.7699213979648
1655,14.7277029421784
1656,12.9254488616523
1657,12.8207228393695
1658,13.2190757505689
1659,12.8587892569706
1660,14.2898303509465
1661,14.219542112607
1662,14.1727441785149
1663,14.1453822230865
1664,14.1220124341529
1665,14.9340135274883
1666,15.4601896783874
1667,15.0112549676029
1668,13.5178598978463
1669,12.3977045623893
1670,12.2213609694515
1671,12.0684991493596
1672,11.9159611923469
1673,10.6962113133652
1674,9.94606806656604
1675,10.1593969965363
1676,10.0859169684316
1677,9.96731667785595
1678,9.86566871668479
1679,12.4389630188163
1680,14.156352626572
1681,14.1569564421968
1682,14.5810493195604
1683,15.0409832863806
1684,14.7653047424826
1685,10.8573539228065
1686,12.0137683372029
1687,11.7251773049604
1688,12.7878889172124
1689,14.2264725828968
1690,14.1620902246852
1691,14.1251717752792
1692,14.105513014543
1693,14.0648593740948
1694,14.0277882741176
1695,14.006324539786
1696,13.9878209683641
1697,13.9407338007581
1698,13.9203784237416
1699,13.905802682384
1700,13.9393428114549
1701,13.9124843402113
1702,13.9522301065324
1703,13.9586475660614
1704,13.9272391382426
1705,14.244978525823
1706,14.3441516825181
1707,14.2355726242941
1708,14.1416266720631
1709,14.0556520917936
1710,13.9731678157715
1711,13.9271898119354
1712,13.8970840592791
1713,13.8761139637321
1714,13.8616171986588
1715,10.9294602770565
1716,9.41670321086171
1717,10.0292298469705
1718,9.82948930398702
1719,9.81998431180022
1720,9.80615332727808
1721,9.92364314366986
1722,9.36728815661123
1723,8.74020646710979
1724,7.57609397402051
1725,6.8502977063008
1726,7.42296390901706
1727,8.56454610053981
1728,9.66327861393172
1729,9.60675689543706
1730,9.57722275723235
1731,10.6277418105297
1732,11.2478556584022
1733,11.245110239237
1734,11.2376801535419
1735,10.7527899492924
1736,11.2243331529816
1737,11.2265443235914
1738,11.2599048315566
1739,11.3175980580447
1740,11.4381295666846
1741,9.88176829519833
1742,9.21056675607222
1743,9.36375081903253
1744,8.82124150779489
1745,7.12561851070581
1746,7.0932541910085
1747,7.04952753136777
1748,7.05266906012422
1749,6.21448169275052
1750,9.02175875760484
1751,9.20962220686952
1752,9.10167437098996
1753,9.00018447616356
1754,8.9896667314221
1755,8.98223477273905
1756,8.9829346897822
1757,8.97981651741587
1758,8.97101318887159
1759,10.0217540236242
1760,10.8220417634474
1761,10.8117150357907
1762,10.7948303435795
1763,10.7638639280926
1764,10.761624108123
1765,10.765465302872
1766,9.88070570680258
1767,9.07495110635913
1768,9.09045614835807
1769,9.04487363279315
1770,9.01015888010077
1771,9.01027297902382
1772,9.16251243058208
1773,7.90365261521594
1774,7.02447802716117
1775,6.97831604395122
1776,6.91286475244339
1777,6.86874765003544
1778,6.8310574732596
1779,6.82264340173044
1780,6.96670763146085
1781,6.88490035227706
1782,6.85018049174972
1783,6.88115139375156
1784,6.96498723505813
1785,7.97255396961159
1786,7.79146728441832
1787,7.78098839567885
1788,7.79309349666603
1789,7.73091260093827
1790,7.68503362901385
1791,7.72656960985744
1792,9.24589765174844
1793,9.30066900145393
1794,8.8145538627241
1795,8.54678627643984
1796,8.48152189479912
1797,8.38557503463083
1798,8.34761898073125
1799,8.29389319346111
1800,8.25084813997738
1801,8.2484820755389
1802,8.37521816392363
1803,8.32134738511315
1804,8.29002066990946
1805,6.82324633967325
1806,5.84034627772985
1807,5.80712235270723
1808,5.75070663791938
1809,5.72683498673832
1810,5.82919668932388
1811,5.82120588305516
1812,5.82919668932388
1813,5.85360408275103
1814,5.80700949642429
1815,5.79905257015414
1816,5.83632789026729
1817,6.21426290066638
1818,6.59405449305798
1819,6.77950221469697
1820,6.51614638369278
1821,6.30670381067313
1822,6.20122929460672
1823,6.13815210586559
1824,6.36371419739187
1825,7.6095096924412
1826,6.80865905988241
1827,6.48150880924037
1828,3.07091228596182
1829,1.21939186891931
1830,1.00552806907351
1831,0.837822136192285
1832,1.43117424657732
1833,1.71720204098411
1834,8.84777353250027
1835,13.9868730861356
1836,11.1864250438797
1837,9.14922944789118
1838,9.81781161397367
1839,4.52365795557755
1840,1.98905402998688
1841,2.74064587387406
1842,2.19219734059044
1843,1.92419248770977
1844,1.93659830760408
1845,1.91163599770186
1846,1.77267970878957
1847,1.56594710988717
1848,1.43075136061417
1849,1.32605660121811
1850,5.8476681898093
1851,10.0887422914132
1852,9.9272019523015
1853,9.83329642112188
1854,9.74921376314453
1855,8.92548884824497
1856,0.951908924885735
1857,0.949866723526479
1858,0.936027207602812
1859,0.946205206771119
1860,1.03323389534826
1861,1.01057784782912
1862,1.00516498516575
1863,1.07151381232705
1864,1.07151381232705
1865,1.02714029889847
1866,0.932689553926673
1867,0.883940782328328
1868,0.871396718721543
1869,0.918427152039851
1870,0.935088625993128
1871,1.25520048537514
1872,1.12956801673998
1873,1.06250544816428
1874,0.977162090239196
1875,0.942966575978914
1876,0.991358476870061
1877,0.96662722036369
1878,1.16253409393934
1879,1.30035996867464
1880,1.25822670237318
1881,6.16937803552031
1882,13.5638687670848
1883,13.4815842960424
1884,13.4252475575389
1885,13.385395166191
1886,13.327439984662
1887,13.2737480773904
1888,5.80410756520939
1889,0.869810410953418
1890,0.840314017942114
1891,0.824690148482455
1892,1.26809468978513
1893,0.759345918186788
1894,0.771599126342331
1895,8.04973579652196
1896,14.2255011680396
1897,11.5729239722745
1898,5.31478901098831
1899,1.88102161691469
1900,1.71136629235758
1901,1.91780803580873
1902,1.72118120761813
1903,4.69570581918113
1904,4.69142249832417
1905,7.11132343959249
1906,7.39451967989324
1907,3.0256523734387
1908,3.0628616782959
1909,2.74403905803021
1910,2.49179631832168
1911,2.28240679952956
1912,2.01947036500619
1913,1.99007299487882
1914,2.65455770853178
1915,21.8264842797889
1916,34.2870851867934
1917,19.9409759554194
1918,13.5059602515718
1919,10.4756231249104
1920,8.56453583048302
1921,8.08385545236376
1922,7.07094454772414
1923,5.87813430410314
1924,6.36661224892594
1925,6.58054827722826
1926,5.4684358591382
1927,4.55016753203768
1928,4.10439019639254
1929,3.64159451608692
1930,3.32575889199073
1931,3.61964599678162
1932,6.34975894240535
1933,5.96306098926563
1934,4.80872249519074
1935,3.96244691131074
1936,3.36208941729365
1937,2.97585357094562
1938,2.71055107198377
1939,5.67681917811953
1940,7.65819284095668
1941,7.07305178404591
1942,7.08341550918744
1943,8.19864661621562
1944,5.42393617207292
1945,3.24141391773073
1946,3.28607828661056
1947,9.23033463605454
1948,10.801715189832
1949,8.05239724127545
1950,6.01619938706003
1951,4.84005683059287
1952,4.13267152036922
1953,3.60757840799282
1954,3.27894087246659
1955,3.04621457236892
1956,3.26859783515839
1957,4.21048137261459
1958,3.67125788886329
1959,3.15080409568048
1960,2.77662962492069
1961,2.52565554310162
1962,2.56623550926293
1963,4.90967729617436
1964,6.20905324921022
1965,8.40343511209543
1966,12.5049456654188
1967,10.3381951203251
1968,8.06359776360219
1969,8.022262449223
1970,8.78238937004175
1971,8.60084043175452
1972,5.38277326631318
1973,7.1079473487758
1974,11.0120770609931
1975,8.72768796942431
1976,11.3571443937668
1977,11.2185927955658
1978,11.0760235756663
1979,10.8842149382081
1980,10.7241559019169
1981,10.7608624721559
1982,10.9169499620116
1983,6.28764550817412
1984,9.81823681515303
1985,9.54291078010928
1986,11.1566435463441
1987,12.8800498323879
1988,12.7810579187359
1989,7.49923021365529
1990,12.1969005217968
1991,13.9661650956481
1992,13.7573902953865
1993,12.4842063569565
1994,13.2846336047726
1995,13.264164750153
1996,13.1925167889819
1997,13.1931229083368
1998,13.1826575431996
1999,13.1389229111464
2000,13.7563797199102
2001,14.118397445043
2002,14.0907555370691
2003,14.6720504269437
2004,14.5716979180895
2005,14.4047057266226
2006,14.2976779104161
2007,14.2026584155702
2008,14.1545903777583
2009,14.1771880690524
2010,14.2299346080539
2011,15.0333158085638
2012,15.6101322623069
2013,15.1612957020358
2014,14.8277609994927
2015,14.7986214771886
2016,14.6116301580923
2017,14.6055695692705
2018,14.4429856436014
2019,14.2953118459776
2020,14.2004547188566
2021,11.1209392049196
2022,8.56327911616441
2023,9.21452039282249
2024,9.1423941054857
2025,8.82780273082649
2026,8.67776286876419
2027,8.55940659261277
2028,8.47026762929773
2029,11.5713835833127
2030,13.8263034285116
2031,8.26408204223191
2032,13.990262206223
2033,13.9599138669174
2034,14.0715727309943
2035,14.0287979129024
2036,14.0198617383637
2037,13.5536075189301
2038,12.8750891884353
2039,12.3402724823657
2040,13.9863749235986
2041,13.9027395654799
2042,13.8829325124405
2043,13.8615522977962
2044,13.8473651921337
2045,13.8406523337505
2046,13.8452258318507
2047,13.8357248295207
2048,14.0105297711999
2049,13.9780876609704
2050,13.7942741131056
2051,14.2949057772099
2052,15.0008713024682
2053,12.3092188728377
2054,9.44435222086742
2055,9.20564430823231
2056,10.6783126222429
2057,8.22955762297321
2058,11.4985544574672
2059,13.9494488151617
2060,13.4909384570793
2061,13.6753673998244
2062,13.6680297354877
2063,12.0007700468179
2064,10.7494550409748
2065,10.9361556987823
2066,10.9944858217401
2067,9.76735511201174
2068,9.03649662466456
2069,9.03073486370645
2070,9.48387267011718
2071,9.34829737195493
2072,9.26696416900167
2073,9.1534879437608
2074,9.05811157820775
2075,9.03903159788075
2076,10.4373462672287
2077,11.2923259000122
2078,11.2937648447358
2079,11.2551846062027
2080,11.2781904867181
2081,11.3391950835838
2082,11.3658865759256
2083,11.3527680901777
2084,11.4142609100544
2085,11.4143717082146
2086,11.3527770577645
2087,11.3384538053447
2088,11.3252131254576
2089,11.3084387952214
2090,11.4238445597011
2091,10.1376970276254
2092,9.30138177252411
2093,9.22509846754546
2094,9.08003344567148
2095,8.9976607797074
2096,8.77455624657755
2097,8.76496842379749
2098,8.74370560883906
2099,8.74452248938276
2100,8.77597214829255
2101,9.05032467869343
2102,8.98622227302731
2103,8.91952915688994
2104,8.9790910720839
2105,8.90760765597932
2106,8.85087467963785
2107,8.82348214497362
2108,3.63604028400218
2109,2.25955518727981
2110,8.50811350078249
2111,8.5015039666634
2112,8.47270063811912
2113,8.46911585439068
2114,3.4227109765928
2115,1.13996464290301
2116,6.40462561098311
2117,9.62518939361823
2118,9.25389668294344
2119,9.12045626757707
2120,9.28319677492805
2121,6.46150378524504
2122,3.45554605017574
2123,3.43389692947246
2124,1.90068872663915
2125,1.31706687665702
2126,0.993928800276967
2127,0.857074514779326
2128,0.704179687059429
2129,5.61260982980206
2130,10.1443307851938
2131,8.59083168946663
2132,8.68366311904232
2133,8.56822161060389
2134,8.4671874955926
2135,7.8403488948416
2136,6.75376290769036
2137,7.00194041890936
2138,6.85678029437609
2139,6.71740199187122
2140,6.65346519780479
2141,6.58002266384295
2142,6.60382069762512
2143,6.60737247372558
2144,6.70198825683727
2145,6.7104817977241
2146,6.65288834727151
2147,7.17188561994065
2148,4.15638950782259
2149,1.06387934213824
2150,0.848779892030945
2151,2.80090717626866
2152,7.77482066539001
2153,7.73812705617934
2154,8.06360493719775
2155,4.20257865559785
2156,1.01859404152738
2157,1.12504014683146
2158,0.957334213950231
2159,0.8166595867579
2160,0.777309057657507
2161,1.12338782380737
2162,6.2528678729144
2163,10.4024779766554
2164,10.3463056171341
2165,9.3452895907683
2166,8.53538900582532
2167,8.21176557120155
2168,4.91320484079263
2169,6.81973319930866
2170,19.338753724584
2171,12.711214234866
2172,8.37947953503636
2173,6.12577694544663
2174,4.93296670182564
2175,4.19835204014522
2176,3.86338985477335
2177,4.7755315777961
2178,5.08887532014245
2179,4.16856479168268
2180,3.45706207111253
2181,3.07892901494557
2182,2.94499571036147
2183,2.99815274775755
2184,3.57760554016353
2185,5.60425254014223
2186,4.99099411181115
2187,3.96413845516336
2188,3.52049613056085
2189,3.320696686834
2190,3.21978926150465
2191,2.63074639403341
2192,2.32590153340386
2193,2.20675253955367
2194,2.10818438423539
2195,2.97627645690877
2196,4.29670778166934
2197,3.23104408599511
2198,2.74163998596376
2199,6.34351291186054
2200,8.40449148006288
2201,8.20151680368802
2202,8.03531645754938
2203,7.82401415079817
2204,6.55153784718851
2205,7.86150832904287
2206,7.81420000130173
2207,7.76728242426636
2208,3.93284115084065
2209,2.2289196858537
2210,7.65049636301404
2211,5.11934330239142
2212,3.45307047807739
2213,4.4025255133459
2214,2.38667867296246
2215,2.3605199336273
2216,2.26772151167958
2217,2.01937134212225
2218,2.46829877045162
2219,2.21166213297164
2220,2.12929334481494
2221,2.10559347960162
2222,2.13754874673478
2223,2.15339745638973
2224,2.1281835118648
2225,2.14465315325077
2226,2.09427885305577
2227,2.07249537189036
2228,2.06228436509407
2229,1.99655025646323
2230,1.97146212924966
2231,1.93930881634863
2232,1.92378396977291
2233,1.91153076161737
2234,1.87594077215627
2235,1.8136433400855
2236,1.80178001026513
2237,1.80178001026513
2238,1.80178001026513
2239,1.77332122174745
2240,1.73669362779273
2241,1.71060090371352
2242,1.68927331613925
2243,1.64827046401477
2244,1.65945306004872
2245,1.6235392075084
2246,1.59880795100203
2247,1.61909793408269
2248,5.33859694420575
2249,8.09877668811522
2250,8.03458204622553
2251,8.00612325770784
2252,8.01429206314487
2253,9.89934718273046
2254,12.9534628483358
2255,13.1728133774362
2256,11.7440428144971
2257,10.773184953913
2258,10.7618234863401
2259,10.7845125414872
2260,10.7256847936045
2261,10.8484555487542
2262,11.1581569485742
2263,10.9980006341402
2264,10.9774327566367
2265,11.4533604246521
2266,11.3697492384061
2267,10.7943997738869
2268,9.27939409451617
2269,8.2307433668247
2270,7.75255987354196
2271,7.53832449721937
2272,7.38742328509059
2273,7.29115517895482
2274,5.41344837370301
2275,3.54090343772564
2276,2.68700299831531
2277,5.60557284526135
2278,7.43722048727128
2279,5.50894981004357
2280,4.6104227627492
2281,4.20055927964437
2282,4.38454302134426
2283,4.66232356865693
2284,7.70138635885558
2285,16.5975012870052
2286,14.1801546444008
2287,9.08057320304236
2288,8.53796663158582
2289,8.34769124766827
2290,9.23773999447269
2291,9.14990475479778
2292,11.070377865322
2293,10.6979547404702
2294,9.13985878614138
2295,8.1778378773433
2296,7.18534898629624
2297,5.87099688995917
2298,5.33212406371451
2299,4.91681471031833
2300,4.27461480545101
2301,4.51767792965632
2302,10.1427237221246
2303,8.9337203245426
2304,6.68067788751243
2305,5.322243133198
2306,4.4123086496744
2307,3.84994021718486
2308,6.68748472593887
2309,8.27078338992328
2310,12.6327814918977
2311,12.409340578015
2312,11.3836108312371
2313,12.1414777960724
2314,11.85291836446
2315,11.6396362755167
2316,11.5070644385054
2317,11.3223731685917
2318,11.2024774256991
2319,11.1913278372932
2320,11.0680284254685
2321,10.9809667292634
2322,8.9630106753638
2323,7.68928576046424
2324,7.7782576275167
2325,7.56706992178959
2326,7.45441823612337
2327,7.39398500624355
2328,7.35807115370324
2329,9.65603069708515
2330,11.0853838432973
2331,11.1473244046609
2332,11.1364588172718
2333,11.1472854149691
2334,11.0865283220101
2335,11.0162400836706
2336,10.9947006169295
2337,10.9621904333212
2338,10.9359801244214
2339,10.9774099787544
2340,10.9335789942323
2341,10.8917757653781
2342,10.9800648405215
2343,9.1444721627215
2344,10.8409279175951
2345,10.1112149979973
2346,8.56796922879913
2347,7.83368605039637
2348,7.48345686627204
2349,7.09116043110219
2350,9.84267897887319
2351,9.7536080889368
2352,10.8122448766228
2353,9.57335547533703
2354,9.3461581913637
2355,9.30340193520852
2356,9.2020757789939
2357,9.61952368621828
2358,9.82844435039084
2359,9.64855122461003
2360,9.43008732639919
2361,12.3027542090501
2362,14.097590281653
2363,14.8011655407954
2364,13.0731408366042
2365,9.24715226302596
2366,7.74439295530031
2367,7.46885701696768
2368,7.36017775010762
2369,7.28982436888276
2370,8.74894519781358
2371,9.52533420685661
2372,8.71755095374958
2373,8.6437078417371
2374,8.7481995522786
2375,8.42643983833191
2376,8.0544209598416
2377,7.85731144363244
2378,7.64197331993087
2379,7.52372990006238
2380,7.47256555258359
2381,7.61389408030242
2382,9.13486328767648
2383,8.18314619535805
2384,7.84786014690695
2385,7.68725240734116
2386,2.94094836308415
2387,6.03448163772071
2388,10.8555138869136
2389,10.9129703822959
2390,10.9551829237925
2391,10.9744332442569
2392,10.9022554551294
2393,8.15102079101452
2394,9.52479341386867
2395,10.1966952330063
2396,10.3498378192681
2397,10.4294272035127
2398,10.6634828340676
2399,10.4893487238864
2400,10.470568936867
2401,10.3859483466894
2402,10.8665354074496
2403,10.9173250095203
2404,10.9513092695186
2405,10.9880129128492
2406,10.9622374503236
2407,11.2995225572226
2408,10.7237009409058
2409,10.3871498839573
2410,10.3256105400199
2411,10.2883089989391
2412,10.2798070494546
2413,10.2769254835321
2414,10.5218965262995
2415,10.669713257341
2416,10.470178495958
2417,7.56771733071846
2418,10.5087462186758
2419,10.4451278005563
2420,10.3803440397837
2421,10.3484690006028
2422,10.3580200788068
2423,10.3402589640748
2424,10.3307392146734
2425,10.3790082946622
2426,10.4405180545382
2427,10.4601537099348
2428,10.4609470489537
2429,10.4539684985815
2430,10.5481678725937
2431,10.5456403128009
2432,10.5411705751501
2433,10.5356830375825
2434,10.515758148672
2435,10.5190706388859
2436,10.5169345793656
2437,10.5013108950407
2438,10.4949773913843
2439,10.5095222401246
2440,10.5150135146403
2441,10.5009489164986
2442,10.4908127697413
2443,10.5005949103689
2444,10.5528581490596
2445,10.6761575608842
2446,10.6231624550278
2447,10.6290842176496
2448,10.6548398755984
2449,10.6697209180985
2450,10.6327465408597
2451,10.596667456017
2452,10.5748177654331
2453,10.5510648848248
2454,10.5364660381276
2455,10.554777842898
2456,10.5557890412893
2457,10.5557890412893
2458,10.5398963642126
2459,10.5342079072719
2460,10.5357636926922
2461,10.5519713880651
2462,7.89010762205943
2463,0.118739116775706
2464,0.623661267694676
2465,1.16813257596946
2466,5.9492793584125
2467,9.53936791630256
2468,9.35052715408819
2469,9.27189005302068
2470,9.21495989425417
2471,9.24544045823427
2472,9.20263903987752
2473,9.2022592489655
2474,9.27940347326832
2475,9.30846047650248
2476,9.3337802305717
2477,11.3865297000665
2478,13.2195428639004
2479,3.98836879926797
2480,4.83998605654139
2481,9.14680311155921
2482,8.46680311155921
2483,9.43639467128736
2484,10.0468543677423
2485,10.3268031115592
2486,10.3271434784524
2487,10.5268031115592
2488,10.5232883310853
2489,10.5079435418006
2490,9.47712666125691
2491,10.2554752783774
2492,7.93737996939368
2493,1.62855597863604
2494,6.20014264207132
2495,9.8235529088126
2496,9.55493486089686
2497,9.46645981417273
2498,9.44377131801468
2499,9.41246110662498
2500,6.91041379743077
2501,4.63534503860869
2502,8.2110541724968
2503,8.71883764300157
2504,8.93281454832263
2505,7.91927616943588
2506,8.7987302461676
2507,8.77273654497232
2508,8.43650642060976
2509,7.89530736304746
2510,7.77285783939449
2511,7.62653666456045
2512,7.60578872976597
2513,7.04546573905733
2514,5.94356765686782
2515,7.22512163362111
2516,7.4102872235147
2517,6.63363447326726
2518,5.99038190246958
2519,5.90626623686425
2520,5.88114422965212
2521,5.77591908331069
2522,5.71980013826386
2523,5.72133194597406
2524,0.857705808350883
2525,3.64461715771496
2526,6.48723023484494
2527,6.61216340775701
2528,3.48914525530717
2529,8.90898270974869
2530,13.2439554880979
2531,12.9741283775731
2532,12.893338276986
2533,12.8657390937937
2534,12.7753058639138
2535,12.7341152954674
2536,12.6914524612879
2537,12.6668573515389
2538,12.6689684986473
2539,6.23273875544026
2540,0.609788744143031
2541,0.552256448577195
2542,0.629503229521765
2543,0.899313017165283
2544,0.726742924895192
2545,0.591091282031058
2546,0.541595761390337
2547,0.559519680032517
2548,0.698409953688856
2549,5.4769164018325
2550,13.8368993280118
2551,13.4453363431127
2552,13.3830987130973
2553,5.48793422671111
2554,0.96514614868006
2555,0.922715813726794
2556,1.06928599160105
2557,1.06442804541274
2558,0.949555286848379
2559,0.834940376107279
2560,0.707847417015349
2561,0.582439788575479
2562,0.578970104387427
2563,8.41467382250204
2564,12.9639600810876
2565,12.8689049615021
2566,13.805308214041
2567,15.0187890949975
2568,14.0630149290153
2569,13.9235906578541
2570,10.5164756942085
2571,1.01924798088638
2572,1.30516432600811
2573,1.43624887813518
2574,1.26186142470112
2575,1.09191524469277
2576,0.906867104071849
2577,0.811570587173746
2578,4.59559246411864
2579,13.0321905399277
2580,13.0194345971541
2581,4.79911247881601
2582,0.660295074849952
2583,4.24064845607481
2584,13.0682493840084
2585,13.0501144585699
2586,13.0206180655586
2587,12.9970694050862
2588,5.32656492572688
2589,0.736597060984279
2590,0.874839608482176
2591,1.53037576002776
2592,5.18706164243351
2593,13.613857657404
2594,13.4755950633065
2595,5.09148201481295
2596,0.976652607793227
2597,0.909557031589547
2598,0.877403718688522
2599,0.836301843680117
2600,0.730212609083243
2601,0.700425360620696
2602,0.673262024419891
2603,1.11424121593212
2604,2.38437668215477
2605,1.8386099215631
2606,1.51796372693288
2607,1.38218005355684
2608,1.64093927567832
2609,1.61575833878138
2610,1.35997989962883
2611,1.89343365000956
2612,6.51973657674154
2613,4.65064430490318
2614,3.14200232043634
2615,2.63620274910071
2616,2.33410140484369
2617,1.88190039646897
2618,2.31737391563446
2619,2.20037235922802
2620,1.94439587430761
2621,2.03705605254285
2622,2.0456085231145
2623,2.3947876763441
2624,2.46745494015048
2625,2.38914376028488
2626,6.12355464319436
2627,9.57528133158921
2628,9.86164085833434
2629,9.57142823132723
2630,8.51993560561306
2631,6.93974516277796
2632,5.86874848800631
2633,4.98418677394696
2634,4.09298276016331
2635,3.40604625795964
2636,3.00379666381677
2637,3.03753628448592
