$Combined Quabbin Quinapoxet Trout WQ,
1378,31.4083648934636
1379,31.7255770109699
1380,31.0856352604321
1381,30.3793080523362
1382,29.8626109953836
1383,29.8421882963337
1384,33.477897171247
1385,127.162372047237
1386,123.488145175153
1387,123.751450592679
1388,127.699444366565
1389,109.623350972056
1390,102.832771825943
1391,105.771720591898
1392,114.712968484584
1393,126.736761750884
1394,33.984672619978
1395,121.582347810159
1396,118.417154167758
1397,117.86971110102
1398,119.922872139578
1399,77.1490011777664
1400,74.817625850019
1401,41.429697755302
1402,34.3346015076944
1403,33.3896970675247
1404,32.7457704435683
1405,32.3213270115808
1406,32.0370932971078
1407,31.8139639750062
1408,32.3936938406948
1409,34.139476433099
1410,32.9294675683148
1411,32.5321486632141
1412,32.1164844643473
1413,32.1525696384482
1414,36.2755531530159
1415,116.604046069189
1416,119.133319956978
1417,119.776278995487
1418,116.739501331236
1419,116.927925505306
1420,119.007934096638
1421,118.465180957851
1422,106.241297216354
1423,107.684062141007
1424,112.931635552232
1425,119.256860193177
1426,32.3100709313419
1427,30.9791187199718
1428,31.1822112594248
1429,30.8591845366077
1430,30.2205994419912
1431,30.3711083983414
1432,31.175634713545
1433,31.3567918245762
1434,32.428124389782
1435,32.223055868975
1436,31.9278004703809
1437,31.7614384019335
1438,32.179409112171
1439,32.3329196084595
1440,40.8827600614536
1441,110.299180219069
1442,118.410886170712
1443,121.304158673753
1444,125.586448359617
1445,129.007569120961
1446,131.102549203379
1447,139.396955037465
1448,219.627147364009
1449,153.550943485509
1450,147.304596793901
1451,145.946926058813
1452,117.775316566848
1453,122.766120677906
1454,121.293298028207
1455,124.361312934037
1456,119.604171454868
1457,110.415047868228
1458,123.823917715602
1459,124.013321254872
1460,125.531906805117
1461,38.0861899719255
1462,34.6220053540791
1463,34.006282532108
1464,42.2135144347773
1465,39.1874321917385
1466,33.3791406457777
1467,33.2067796450346
1468,33.048837877258
1469,33.0335211501593
1470,33.0984362838626
1471,33.4543673088974
1472,40.9507169204842
1473,142.916028734326
1474,141.022697387481
1475,113.388621289458
1476,94.0638264867314
1477,98.2061183126107
1478,104.400820134004
1479,94.8512820383196
1480,93.213925438635
1481,93.5236802876923
1482,83.4789145933234
1483,83.1796697834944
1484,79.6065182849342
1485,80.8219481448926
1486,40.8360279746702
1487,34.7892088770957
1488,34.7664781542554
1489,34.9402389634565
1490,35.8288941660254
1491,40.7401610849252
1492,50.7918757109627
1493,59.041588664984
1494,87.0557434703225
1495,87.319413886727
1496,85.4397529685805
1497,88.1709933711403
1498,91.3886606514612
1499,88.1549461859698
1500,88.7251902549348
1501,79.5811026720258
1502,77.501111289616
1503,94.0129546635878
1504,134.60206187354
1505,134.931792190087
1506,129.652166316668
1507,123.407806699532
1508,132.250209999369
1509,117.333060320247
1510,105.85735043083
1511,109.792256401797
1512,137.04121589578
1513,129.070481655426
1514,126.444998323588
1515,128.550653376996
1516,142.253616760958
1517,168.52395899301
1518,172.212780674603
1519,186.739032710163
1520,144.625782197973
1521,122.042346617424
1522,113.875599160475
1523,109.242956497201
1524,105.065425616695
1525,104.146962090335
1526,105.461177850196
1527,116.583249253155
1528,104.230720939586
1529,127.586968713465
1530,138.180477541185
1531,139.078063022953
1532,131.113041050958
1533,98.584368668172
1534,88.4363021424143
1535,90.5916044100529
1536,91.3767608136056
1537,90.7377055840097
1538,90.8725838449779
1539,89.2344695155195
1540,103.265238627479
1541,107.112212079664
1542,107.333004674929
1543,105.278638706043
1544,104.758833592899
1545,103.097755034869
1546,102.067149854209
1547,99.8340396036641
1548,97.7874800934022
1549,94.6292695771742
1550,89.0674972442239
1551,83.4159686365967
1552,80.2437881176633
1553,78.0584635681003
1554,81.8741472244352
1555,84.1333118068777
1556,83.1797392940862
1557,83.1811245565851
1558,85.8542525836694
1559,86.4376054683714
1560,89.6943387004529
1561,91.7558180826034
1562,89.4344585642392
1563,85.9521318783146
1564,85.6027234801373
1565,87.6662678223527
1566,86.2455333004626
1567,87.8150903087053
1568,88.3726234170552
1569,89.683966252074
1570,92.0183109125685
1571,91.7171984159185
1572,89.8215065285175
1573,90.6024496785618
1574,90.1762529793498
1575,95.3949813662045
1576,100.752168222087
1577,99.9897550203032
1578,103.130757596196
1579,106.544819346732
1580,106.905684410714
1581,45.1282063052598
1582,39.2441195629432
1583,38.8735127700984
1584,38.7427351215912
1585,38.4779340188019
1586,38.3187421266805
1587,38.4624946506207
1588,38.3698088392632
1589,39.2597156673335
1590,55.3444192364587
1591,106.819214868221
1592,106.704682209082
1593,104.601360208398
1594,107.443928713007
1595,108.790902885825
1596,107.136731466664
1597,109.136663604925
1598,43.0004206699466
1599,37.7671765640505
1600,37.5182047210695
1601,37.5628819927963
1602,37.7209408045076
1603,53.0692978699869
1604,110.808650389927
1605,79.4944369291781
1606,74.9391542140543
1607,78.7552177389176
1608,80.7504744175245
1609,83.1712965739301
1610,77.6080125693049
1611,67.4102564005862
1612,71.516091403296
1613,84.3330084919129
1614,87.9115077862543
1615,88.5647599996138
1616,91.927630499807
1617,83.3400858866099
1618,77.761184944567
1619,92.7649411553682
1620,71.8607441077164
1621,71.7514935092611
1622,76.0490940175371
1623,70.616348142584
1624,68.9428076319384
1625,72.4209985495091
1626,65.9549793192515
1627,69.0711043736589
1628,74.524997537401
1629,78.7362748559641
1630,77.0949383886066
1631,78.0774524906962
1632,80.9227029345365
1633,84.7371803455234
1634,87.8357806168794
1635,89.8786678890527
1636,93.1034719565253
1637,71.7623708641751
1638,53.3849377801897
1639,53.9178925441084
1640,59.7022823261211
1641,55.1266702864514
1642,52.3188129403054
1643,52.7607096005686
1644,55.4173104327168
1645,47.9559966542941
1646,41.9677522955853
1647,40.8319823939351
1648,39.7442754650812
1649,39.0602147101062
1650,36.6567267781127
1651,35.5645017125362
1652,36.8699349863178
1653,35.4456165157723
1654,35.0427896010054
1655,34.9727210543094
1656,35.9817933922222
1657,35.3023285856238
1658,34.4464296066447
1659,34.0106010277204
1660,33.0888239064846
1661,32.800482018616
1662,32.5269015118462
1663,32.3355235014188
1664,32.2127767022769
1665,36.6717986129705
1666,37.7677821575651
1667,35.4698178511237
1668,36.9177525062883
1669,37.185088167731
1670,36.1321222800012
1671,35.4137483020832
1672,35.4850503870115
1673,36.0013727185991
1674,36.8950511425039
1675,39.9708597885246
1676,39.9392504670065
1677,39.0908570297154
1678,38.2872077813227
1679,35.405978560889
1680,33.7089732622274
1681,33.3059949707369
1682,35.7540437714281
1683,38.0583427628551
1684,35.4034609748731
1685,35.5482003025402
1686,35.0607275751163
1687,34.3720081823425
1688,33.1561579533654
1689,32.295039669182
1690,31.9917652840312
1691,31.7765841834761
1692,31.7950496306395
1693,31.7590269768693
1694,31.5754299780836
1695,31.4577701630782
1696,31.22059423734
1697,31.0908842418308
1698,30.9811092709479
1699,30.9086228903996
1700,31.2551793606859
1701,31.2447633447552
1702,31.4274255263412
1703,31.6672295687106
1704,31.4121750534399
1705,33.3830019190859
1706,34.9113774448791
1707,34.0377427414616
1708,33.300641097801
1709,32.4307220142537
1710,31.7120565981804
1711,31.400656774751
1712,31.1657719136477
1713,31.0322273457903
1714,31.1507880212873
1715,31.8791366863629
1716,32.5902331455763
1717,37.3185384233379
1718,35.3539456064382
1719,33.6163840984777
1720,32.9418836040333
1721,32.3741701952413
1722,33.2266984101288
1723,33.5415789111976
1724,32.8867440375575
1725,32.5258635891941
1726,34.2213142511379
1727,33.2790692549869
1728,32.3806889906492
1729,31.8038099242854
1730,31.3446079063042
1731,30.8955554408586
1732,30.8883828891868
1733,30.9140235215208
1734,30.9360651445503
1735,31.122325122929
1736,31.1080868860352
1737,31.1353378308014
1738,31.1847179740989
1739,31.5796958930793
1740,32.4617829562212
1741,38.3509431520105
1742,36.6571369416915
1743,33.3035970248906
1744,32.9653606989125
1745,34.8631789688042
1746,34.0867469369901
1747,34.6371856950059
1748,33.1189055142235
1749,33.4604571728517
1750,31.8593929334381
1751,34.2726332657241
1752,34.7585459816841
1753,32.4114099486465
1754,31.9949652423404
1755,31.8189520621708
1756,32.0798869368584
1757,31.7058384199867
1758,31.5552541966505
1759,30.9305143726186
1760,31.0261354395836
1761,30.9233603863357
1762,30.7684676452536
1763,30.8224096879489
1764,30.8083557502952
1765,30.8962030958852
1766,32.2016313484889
1767,31.4889818621384
1768,32.3117149274986
1769,32.0865909566206
1770,31.8545657322933
1771,31.6936707962292
1772,33.7968519957283
1773,34.1655234489022
1774,33.8547656727148
1775,33.2383419339433
1776,32.62357105814
1777,32.3333413194896
1778,32.2039223108326
1779,32.2738386701758
1780,35.072212247321
1781,32.9236278250668
1782,32.4578454142615
1783,33.0634998009638
1784,35.4391982746068
1785,34.8557282526994
1786,33.2447224902504
1787,33.3238414359381
1788,32.9104395384968
1789,32.1027605900929
1790,31.5691914790257
1791,31.9272605580543
1792,45.3574607377534
1793,42.7059129955495
1794,38.3219242972509
1795,36.7335806523754
1796,36.9651292926768
1797,37.7923875773534
1798,37.1985292327176
1799,36.6829094242637
1800,36.2284307565301
1801,36.0219942251014
1802,38.6172609268741
1803,38.8681912566834
1804,37.2385897881512
1805,40.3668498457536
1806,41.4438746250952
1807,40.1169696775001
1808,39.2937769225828
1809,37.9448932798182
1810,39.3201453863996
1811,39.2930222214468
1812,38.7076556756623
1813,38.9753066658801
1814,38.5275486505729
1815,38.6443720730692
1816,40.4648641225747
1817,50.7523577545456
1818,51.2717627624248
1819,49.7146070693859
1820,44.4846998038338
1821,42.6692579300272
1822,41.5168098564422
1823,41.0436780619432
1824,44.7535521429226
1825,55.4786487814449
1826,46.1487269479691
1827,43.4372908266842
1828,56.4720888613752
1829,127.161748088577
1830,126.923161208815
1831,128.05497406874
1832,222.337489756966
1833,222.231777597731
1834,55.5254301447666
1835,41.1078165302183
1836,40.5406184029737
1837,50.6503669915211
1838,62.3089027582533
1839,75.5037848909403
1840,142.240846605722
1841,114.070406351184
1842,115.543445127257
1843,119.872332141993
1844,123.626945474985
1845,125.06521950934
1846,118.967016624907
1847,110.303538706766
1848,112.719236901326
1849,116.150582876311
1850,46.5811733260428
1851,38.3665586989608
1852,38.6594151012537
1853,39.2471272494355
1854,39.8531438654386
1855,40.2376134958011
1856,128.879119294261
1857,124.586936366801
1858,120.775384754881
1859,128.343221829819
1860,137.01462989509
1861,135.531162846061
1862,133.11980288299
1863,131.920341000417
1864,130.218402027897
1865,136.303833298611
1866,130.848538136934
1867,126.636223160512
1868,130.126055158006
1869,131.032016419173
1870,129.611667643947
1871,131.085214126066
1872,136.585680400761
1873,142.706204839876
1874,141.775640816518
1875,136.776281859956
1876,134.378760096326
1877,145.292492633777
1878,205.228090128434
1879,233.598077152474
1880,208.724350579911
1881,58.2108540145113
1882,40.7866755446816
1883,39.6845043461277
1884,39.0797191495842
1885,38.3336307323557
1886,37.5616985112606
1887,36.8673730888786
1888,44.0934708366721
1889,137.136616413731
1890,131.705927820386
1891,129.961875634812
1892,97.2552219245192
1893,144.582552365618
1894,152.752969677133
1895,41.9862090115358
1896,37.8772211319666
1897,43.5567287479726
1898,72.3710774842884
1899,141.377333029064
1900,145.951268705974
1901,139.640937371827
1902,132.844585339343
1903,62.2619418443777
1904,62.1173756108676
1905,70.3101599634955
1906,67.707625212716
1907,108.818410399504
1908,104.258756188816
1909,101.219522720317
1910,103.359817278926
1911,107.25717386487
1912,106.92406025941
1913,109.937318409798
1914,102.287149714482
1915,67.2608156881384
1916,60.0441853379366
1917,68.8727198561952
1918,66.8963177272396
1919,68.3990463783512
1920,70.165373056284
1921,73.3511789005132
1922,75.208890299957
1923,77.5628032338099
1924,80.2678099194891
1925,82.1050788676311
1926,89.1867663897715
1927,94.1520762344485
1928,100.287206232902
1929,98.4064699693144
1930,103.361290572438
1931,108.423548297615
1932,104.61588707668
1933,102.186775278351
1934,105.793298233241
1935,104.626936257749
1936,107.490269912342
1937,116.490677115125
1938,118.90676368224
1939,72.6730244529497
1940,61.841041093909
1941,60.6615986833446
1942,61.7689030577427
1943,66.2648497588364
1944,79.0952325250668
1945,105.363994905517
1946,108.381916554177
1947,94.6244814116425
1948,88.4524624538143
1949,92.9052913858601
1950,98.4012222735126
1951,100.688927786693
1952,104.325720427912
1953,106.754618478888
1954,109.284057937423
1955,108.207498196496
1956,107.676707151569
1957,101.196290933743
1958,100.732384316719
1959,101.561721206106
1960,104.164273108187
1961,104.121782923929
1962,107.324415453447
1963,99.0988394032098
1964,89.9148399234187
1965,63.5252798980363
1966,46.8573751824133
1967,47.8636441451558
1968,51.7998905002417
1969,51.4742998972807
1970,47.5496377017229
1971,46.9778935800079
1972,57.6944221847729
1973,50.1386208899525
1974,43.1148786284051
1975,46.4745195599495
1976,42.1120818831921
1977,43.6815630722881
1978,42.8088566762456
1979,42.5454828210911
1980,42.0578634012894
1981,42.5987014311699
1982,43.5536058401651
1983,51.0261861537709
1984,39.9683954268083
1985,39.8659396008707
1986,37.9597118081455
1987,36.7326582015004
1988,36.7990873645376
1989,41.9841499579398
1990,38.1815783093525
1991,37.6063495075404
1992,36.2334631035401
1993,35.8917738813646
1994,34.8749947020205
1995,34.8110778900373
1996,34.3015152290131
1997,33.5167714488048
1998,32.9121701113338
1999,32.4930599974017
2000,32.1271010895679
2001,31.8776057485821
2002,31.6765323209245
2003,35.1521419680139
2004,34.4534221132434
2005,33.2582718084104
2006,32.5991028776123
2007,32.124928433607
2008,31.8370803083415
2009,32.1553526034069
2010,32.7186625732435
2011,35.5007118141438
2012,37.7662300710172
2013,35.6934799669491
2014,34.3993061857303
2015,34.4140409368766
2016,33.7305559001148
2017,33.7016125130301
2018,32.8332693823595
2019,31.9418413506906
2020,31.5224011246553
2021,32.8747213659829
2022,36.9310470584033
2023,45.7502016005529
2024,41.1298355150559
2025,38.594488483023
2026,37.2304133083192
2027,36.3499660391579
2028,35.5524111754301
2029,33.0289413523679
2030,32.3291512718986
2031,35.0334766018096
2032,30.8663923881475
2033,30.5874235584255
2034,31.8863713763338
2035,31.3090090918895
2036,31.2428673882356
2037,31.1465136611205
2038,30.783224481224
2039,30.9639693411338
2040,30.9861011341099
2041,30.318377387815
2042,30.0298783911225
2043,29.9149914650032
2044,29.7614587081761
2045,29.6921187032511
2046,29.690069302204
2047,29.6667937166858
2048,30.9609942018677
2049,30.6661237359667
2050,29.3637728516705
2051,32.6505974618709
2052,36.1387202911414
2053,35.8466069822871
2054,36.1462908200277
2055,34.7379122476168
2056,32.5991237265639
2057,33.0108671080028
2058,30.9704593576438
2059,30.0834817754609
2060,30.0113191038237
2061,29.9703430473017
2062,29.8648512154149
2063,29.9908833577626
2064,30.0587891495211
2065,32.2052954728445
2066,35.2905255586985
2067,33.9717684575643
2068,32.6124247195877
2069,32.6117596717855
2070,39.2921749596108
2071,37.515249925258
2072,35.4649085900453
2073,34.2144694180652
2074,33.2860988942026
2075,33.1270435878224
2076,32.3729639396212
2077,31.5139684272964
2078,31.0309767865154
2079,30.802425974416
2080,31.4444624199541
2081,31.8309130701487
2082,30.4514169534855
2083,29.9483961052667
2084,30.2463533108941
2085,30.1904744756937
2086,29.5734462165435
2087,29.3833816295161
2088,29.2411134892207
2089,29.1804461041805
2090,30.4751881344102
2091,31.0201505124885
2092,30.9574534009599
2093,30.546972700299
2094,30.3293229897704
2095,30.3112012692294
2096,30.1451024681119
2097,29.9791700208348
2098,29.6620980829412
2099,29.6650724372579
2100,30.318283234489
2101,33.8404889773209
2102,33.0303729331936
2103,32.3038360600398
2104,33.2069739926388
2105,32.0007460789888
2106,31.5096050025516
2107,31.4271442676974
2108,36.0192855847899
2109,39.6947263178468
2110,31.0506998805327
2111,31.0342569854141
2112,30.9079512320069
2113,30.8761575037038
2114,34.694915037642
2115,164.214790350762
2116,51.9864507260103
2117,36.6490588563793
2118,33.5096601036006
2119,31.8298255381885
2120,34.1494466253264
2121,37.3981648037365
2122,103.43732665164
2123,80.7234025908403
2124,97.3645821792818
2125,107.788364503056
2126,114.539041919983
2127,121.814669943976
2128,127.346743486456
2129,39.3898641991253
2130,33.8858136162864
2131,35.1094858718638
2132,36.0941279425523
2133,35.2631154556008
2134,34.5472691225775
2135,34.6720879209137
2136,37.2067004421166
2137,39.8987789725626
2138,36.9324540222687
2139,34.9910255872771
2140,34.5814671364782
2141,33.7370440074675
2142,34.1065835771874
2143,34.279183375242
2144,35.7101838741494
2145,35.8496652490892
2146,34.3537726137675
2147,41.7020459397381
2148,59.6621202169374
2149,118.619476410572
2150,128.509624939479
2151,53.6813968854789
2152,36.3392832565253
2153,36.7590491216177
2154,40.2105685717743
2155,52.5515383150485
2156,126.057956741182
2157,134.889508335579
2158,134.072177469299
2159,140.833741310844
2160,150.32761505759
2161,149.088846169839
2162,50.9607049861373
2163,47.2401775255386
2164,48.0511759541796
2165,47.3457074757518
2166,60.441290085099
2167,87.0083421294135
2168,100.39563968821
2169,105.516173699173
2170,95.0877937473111
2171,95.8324467015216
2172,96.5334916918066
2173,97.516016142202
2174,100.319766158877
2175,102.6597520202
2176,102.850051871682
2177,106.33561232841
2178,101.409347426448
2179,101.599369656809
2180,102.323978358929
2181,103.631092560959
2182,102.842164542528
2183,105.879518771677
2184,107.485724811205
2185,97.0503276992877
2186,97.6507080943512
2187,99.1364139280407
2188,100.624059693431
2189,103.034623162324
2190,100.047533330156
2191,97.3226391569459
2192,99.1360221059895
2193,106.244810699424
2194,102.438009663213
2195,124.191553793329
2196,114.063812709963
2197,106.689813015276
2198,100.010690602265
2199,55.7439463960644
2200,48.4247374350933
2201,47.7376654438215
2202,48.0981873767256
2203,53.1204804302343
2204,57.3198033140236
2205,51.3844101231776
2206,50.3552918406397
2207,48.3328705269145
2208,65.2409405646366
2209,145.86893874315
2210,131.120037547179
2211,114.802654129081
2212,115.12976805525
2213,83.4935299842663
2214,116.463392856196
2215,116.874613517637
2216,120.641367364174
2217,118.602100787016
2218,97.9258487111592
2219,97.235316493214
2220,101.709595352293
2221,111.752251255853
2222,106.938699110007
2223,114.179196888981
2224,109.009489821049
2225,102.255530751015
2226,103.513606034428
2227,102.932133934393
2228,103.750867422891
2229,105.546285079405
2230,103.364551199114
2231,101.471043800166
2232,99.9803260482743
2233,102.008029628783
2234,104.411379313748
2235,104.759892233026
2236,107.642913717345
2237,105.338943145091
2238,107.602533784955
2239,102.472138379227
2240,102.745173662896
2241,105.670387595469
2242,110.725142131767
2243,107.384893316186
2244,101.007930252643
2245,104.499672297936
2246,106.237789835134
2247,108.797438027906
2248,51.9038420349017
2249,44.9243462739036
2250,45.1294196956253
2251,44.8076267499235
2252,44.614095146541
2253,43.7215249905994
2254,41.9772483821885
2255,42.7198317867319
2256,45.1316223363979
2257,47.5418354020489
2258,48.6785585933745
2259,48.2962119928074
2260,44.6627181590901
2261,48.5720284785745
2262,57.4484147592818
2263,52.6711009506006
2264,51.7274691755783
2265,56.6016365832397
2266,54.0165407050821
2267,55.5890546381561
2268,60.5220384965682
2269,59.8640778358826
2270,56.437962057759
2271,57.9541478996997
2272,56.8286606845391
2273,54.8227979223185
2274,60.2686296307551
2275,78.2895783636383
2276,127.793926705266
2277,127.097114968603
2278,103.416351841386
2279,108.141241946562
2280,111.480329346271
2281,111.675514727221
2282,110.386149368772
2283,107.879728398704
2284,99.1149145049304
2285,90.7286969926091
2286,90.4730358456992
2287,91.7152639025172
2288,94.003120353335
2289,91.9935922835948
2290,97.2266888733654
2291,97.5105447492113
2292,90.4954049745292
2293,86.9358182384629
2294,86.7745745719948
2295,95.7407713571063
2296,97.869536845009
2297,101.102384986914
2298,102.805281575154
2299,107.32685446178
2300,108.74419098854
2301,106.510412317429
2302,98.8343120491387
2303,97.23321613821
2304,100.82468874366
2305,102.920551549909
2306,106.179550739906
2307,108.371259475073
2308,73.3780663827693
2309,62.6349541235922
2310,49.0399709726305
2311,48.0318781921907
2312,49.2865498845044
2313,46.366514492584
2314,45.4287496464703
2315,44.542864512733
2316,44.2062669972829
2317,42.8566715030945
2318,42.2529883258936
2319,42.9718478219872
2320,42.7028660875821
2321,42.1314843501541
2322,43.9957379002476
2323,45.7514804837701
2324,46.2557846457327
2325,44.4166056497088
2326,43.4610980477494
2327,42.8657485210062
2328,42.639198879093
2329,39.1028728497904
2330,37.7077608326683
2331,38.139929652604
2332,36.3580792019203
2333,36.9217486073875
2334,36.1098951960849
2335,35.609306878752
2336,35.8099766444264
2337,35.5973509187526
2338,35.4919979002105
2339,36.3986114632751
2340,36.2779502523936
2341,36.062047450428
2342,37.7721690141107
2343,45.3563373780629
2344,72.6406408855463
2345,59.7846919623986
2346,53.9662228542295
2347,51.0851052195502
2348,50.1041810873448
2349,46.2721437530083
2350,43.2893244486868
2351,43.0551536988208
2352,42.1952705614774
2353,41.3554075185034
2354,39.677900129969
2355,39.5067373590565
2356,38.1282349415267
2357,44.4535775633379
2358,46.7034184186739
2359,43.6554676714484
2360,40.2374953766582
2361,36.3653281328037
2362,33.9433198993808
2363,40.1755926857111
2364,45.9034509957139
2365,49.5786229153438
2366,48.824590039208
2367,42.3473912184688
2368,40.241414537848
2369,39.2623575911676
2370,56.3648100521271
2371,52.6334570607023
2372,46.9388397465003
2373,47.1007679786988
2374,46.6204965168419
2375,43.2529376793769
2376,41.3148613260028
2377,40.2500966366738
2378,38.3315464591474
2379,37.3264379781133
2380,37.0959735926396
2381,39.9039988301814
2382,57.4675439531207
2383,46.9329641802935
2384,43.4746688230151
2385,41.674409381814
2386,58.9609836488631
2387,41.6194062130681
2388,35.2872321496512
2389,34.405352816999
2390,34.7909920046992
2391,35.1152204646717
2392,34.3548060450738
2393,34.7131744535297
2394,32.9665113643187
2395,32.3967185280841
2396,32.0682162807897
2397,33.9430340532513
2398,34.5632875283777
2399,32.157280106224
2400,31.788718824259
2401,31.7598884149727
2402,31.703301089586
2403,31.9566212358246
2404,31.5750431067432
2405,31.4041406945364
2406,31.1828357484571
2407,35.6811005137155
2408,35.3160466939306
2409,32.5744546453954
2410,31.6978717869195
2411,31.2788467268861
2412,31.1265268406995
2413,31.0820110422836
2414,34.1050375556648
2415,35.169090097756
2416,33.3013321978634
2417,35.0921745531962
2418,34.1645660578292
2419,33.0763899546966
2420,32.2935398348894
2421,31.9426820781486
2422,32.1231630266224
2423,31.5802210913728
2424,31.5123210216829
2425,31.5312559716922
2426,31.7568253640316
2427,32.1579520132943
2428,32.4207990442241
2429,32.3219138500093
2430,31.8005406177899
2431,31.4730482067029
2432,31.3464877370344
2433,31.1923532420671
2434,30.9567431963663
2435,30.9269542342016
2436,30.8703740578732
2437,30.736250621243
2438,30.591151246886
2439,30.4572198307182
2440,30.3633710344531
2441,30.2509662919795
2442,30.1978176817874
2443,30.3628309860832
2444,30.9886106827615
2445,32.16322854262
2446,31.7947755070628
2447,32.1098700949562
2448,32.221791583473
2449,32.4820261863184
2450,32.3116996151944
2451,31.7001211046463
2452,31.3322197259157
2453,31.1678512011403
2454,30.9813202376116
2455,30.8079830941849
2456,30.8368309363757
2457,30.8172339376175
2458,30.7613501564858
2459,30.695924093887
2460,30.7129608229649
2461,30.6459607411917
2462,31.1556096886103
2463,202.26109566469
2464,183.383084873355
2465,185.015061897129
2466,51.8994887198721
2467,38.022715129962
2468,35.5954076245442
2469,34.4823151127822
2470,33.8271378347026
2471,34.5490345246467
2472,33.528869409575
2473,33.6546437810663
2474,34.9888660367992
2475,35.44449342054
2476,36.0305218826205
2477,35.2821144458574
2478,33.6239480578077
2479,42.1302996678855
2480,39.8048812097294
2481,34.604079269535
2482,34.9170471511782
2483,34.3833540599924
2484,33.4549311988397
2485,33.9504076158584
2486,34.1485290895901
2487,34.2050320971608
2488,33.6939623674407
2489,33.6288104095467
2490,34.1811284899157
2491,35.5328678186737
2492,41.4567856794814
2493,182.287494892316
2494,54.5403137972166
2495,40.0451770991977
2496,36.3862724103706
2497,34.7040403871811
2498,33.5863949857557
2499,33.0636082106806
2500,34.1365302629343
2501,36.3146780577583
2502,32.9991460972015
2503,32.6481479480577
2504,32.6858399137566
2505,33.4243429079147
2506,50.6108273196516
2507,50.2003052772851
2508,47.7097989667747
2509,38.610982074776
2510,36.5960191157329
2511,33.8705090772853
2512,33.7039280457932
2513,33.8696759055694
2514,35.7849042318547
2515,45.5475488370313
2516,41.6027617131488
2517,40.4152639499043
2518,39.2459540753931
2519,39.3847870854604
2520,39.5432571224564
2521,39.9291440927996
2522,39.3583123507409
2523,39.7284550811384
2524,107.422113128737
2525,47.3849355239246
2526,42.3759073536813
2527,42.5674353266587
2528,55.7128765196924
2529,44.8114469562758
2530,37.6545507181636
2531,35.762044064815
2532,35.2332806781238
2533,35.0324180212077
2534,34.5095523806783
2535,34.0993244621535
2536,33.8601495159794
2537,33.6296732675662
2538,33.445394448899
2539,37.3067081433746
2540,160.038228891437
2541,159.062557997733
2542,151.427186453175
2543,143.452154016952
2544,153.349207250928
2545,160.360561075835
2546,162.021453313803
2547,160.877365239076
2548,155.230505137274
2549,60.3223023600732
2550,38.520418005402
2551,37.3959494175226
2552,37.3304418507502
2553,47.0159783813691
2554,136.90236293455
2555,157.248368286774
2556,164.692958979501
2557,154.9732854093
2558,155.192618565379
2559,157.691320612054
2560,149.425666355859
2561,137.443927170027
2562,151.3382822358
2563,37.7722465325999
2564,35.0000225348788
2565,34.9538854640623
2566,43.9657480216476
2567,43.4745988289566
2568,39.2110298600504
2569,38.6031005482082
2570,40.1658797799137
2571,140.458359873883
2572,214.350191494988
2573,200.777428025894
2574,173.715287802972
2575,167.805286618857
2576,166.776606671836
2577,165.664342047718
2578,50.0986738209065
2579,35.62419244705
2580,35.6394735824239
2581,46.6398157217916
2582,172.991385422339
2583,54.7874295727909
2584,36.7794576722714
2585,37.1837194970528
2586,37.1243298179986
2587,37.2937067096325
2588,48.9487517641162
2589,172.870241782737
2590,175.650694798874
2591,157.48395459091
2592,62.8962665827906
2593,40.763251680935
2594,39.820726204311
2595,53.3186068116173
2596,163.529080729291
2597,163.485884480594
2598,162.147529737466
2599,159.110500871109
2600,157.833953415236
2601,157.928931177534
2602,161.116645190648
2603,188.574463683634
2604,178.643531976888
2605,165.701454822507
2606,168.234082920999
2607,175.923361607578
2608,163.204074758235
2609,153.671399468055
2610,156.704006730496
2611,186.752574792254
2612,122.07620445748
2613,119.841085979576
2614,131.69155608552
2615,136.05773550052
2616,137.160729657325
2617,142.450922724149
2618,138.503846902822
2619,137.241648707774
2620,143.918710280024
2621,138.651654804464
2622,132.263691068996
2623,120.232051202933
2624,117.59073296292
2625,114.608556297531
2626,60.1107471551138
2627,52.9966490916605
2628,50.2973102073369
2629,49.0694908901598
2630,52.0109462683042
2631,82.5182975935778
2632,96.8553608321969
2633,99.9575580806507
2634,103.980143407455
2635,107.785809283138
2636,110.902738318852
2637,119.337761964001
2638,118.83795898292
2639,119.019260283756
2640,119.147502304307
2641,120.732773348136
2642,116.92356614184
2643,118.40276902977
2644,116.001911099712
2645,104.57585420262
2646,105.9026438216
2647,111.413315904342
2648,114.586909799336
2649,118.50957595958
2650,122.317652554131
2651,131.555002768069
2652,133.225278368748
2653,132.158975015891
2654,133.334688055542
2655,107.517134550348
2656,110.136416056843
2657,115.981216920748
2658,120.724207176537
2659,121.347138654492
2660,120.668056057811
2661,121.226977266277
2662,124.906089272265
2663,128.1383873543
2664,131.530409500613
2665,135.383296440137
2666,135.497311392801
2667,76.3926602402239
2668,48.2049704978077
2669,63.4565079293201
2670,50.2568851267976
2671,47.5247385937004
2672,70.5361789871982
2673,138.794108537319
2674,134.49310568106
2675,136.797076173362
2676,139.79748958162
2677,141.585077882096
2678,142.790363769061
2679,140.218981163906
2680,133.578549195382
2681,132.513501910296
2682,136.590752151821
2683,136.545194433465
2684,129.760538892765
2685,130.492423844973
2686,136.523999617668
2687,142.111674495026
2688,142.924440449375
2689,148.59624207033
